Timestamp,Name,Action,Status,Image_Path,Confidence
2025-11-21 00:26:10,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:13,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:15,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:18,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:21,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:23,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:26,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:28,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:31,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:34,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:36,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:39,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:41,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:44,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:47,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:49,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:52,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:54,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:26:57,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:00,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:02,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:05,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:07,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:10,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:12,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:15,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:18,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:20,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:23,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:25,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:28,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:30,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:33,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:35,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:38,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:41,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:43,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:46,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:49,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:51,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:54,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:57,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:27:59,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:02,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:05,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:06,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:28:07,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:10,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:12,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:15,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:18,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:19,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:28:20,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:23,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:24,k,SLEEPING,ALERT,N/A,0.28
2025-11-21 00:28:25,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:28,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:29,k,SLEEPING,ALERT,N/A,0.28
2025-11-21 00:28:31,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:33,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:36,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:38,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:39,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:28:41,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:43,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:44,k,SLEEPING,ALERT,N/A,0.28
2025-11-21 00:28:46,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:49,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:49,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:28:51,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:54,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:54,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:28:56,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:59,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:28:59,k,SLEEPING,ALERT,N/A,0.28
2025-11-21 00:29:02,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:04,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:07,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:09,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:12,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:15,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:17,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:20,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:21,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:29:23,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:25,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:26,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:29:28,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:31,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:33,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:29:35,k,SLEEPING,ALERT,N/A,0.10
2025-11-21 00:29:36,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
